Ensembl_Gene_ID	MGI_ID
ENSG00000146374	MGI:5443965
ENSG00000159899	MGI:4358115
ENSG00000076944	MGI:5443995
ENSG00000163072	MGI:5444009
ENSG00000185818	MGI:5444021
ENSG00000187323	MGI:5444031
ENSG00000135930	MGI:5444035
ENSG00000136997	MGI:5444112
ENSG00000135569	MGI:3847468
ENSG00000088832	MGI:5444178
ENSG00000237412	MGI:5444189
ENSG00000263761	MGI:5444242
ENSG00000121807	MGI:5444250
ENSG00000181004	MGI:5444297
ENSG00000076984	MGI:5444459
ENSG00000137574	MGI:5444606
ENSG00000118777	MGI:5444690
ENSG00000158055	MGI:5444857
ENSG00000101440	MGI:1855947
ENSG00000130584	MGI:5444842
ENSG00000119714	MGI:5445001
ENSG00000064225	MGI:5445089
ENSG00000217128	MGI:4130078
ENSG00000217128	MGI:5445116
ENSG00000008710	MGI:5438059
ENSG00000140853	MGI:5445207
ENSG00000157856	MGI:5438062
ENSG00000186204	MGI:5445372
ENSG00000001626	MGI:1857899
ENSG00000091986	MGI:5445519
ENSG00000136856	MGI:5445581
ENSG00000172410	MGI:5445709
ENSG00000167851	MGI:5445723
ENSG00000165556	MGI:5445745
ENSG00000140044	MGI:5445757
ENSG00000135776	MGI:5445808
ENSG00000183873	MGI:5445892
ENSG00000134780	MGI:4265856
ENSG00000132155	MGI:5445964
ENSG00000145075	MGI:5438066
ENSG00000198003	MGI:5445347
ENSG00000176624	MGI:3764947
ENSG00000145715	MGI:5446031
ENSG00000147140	MGI:3866756
ENSG00000116560	MGI:3858266
ENSG00000134962	MGI:5446141
ENSG00000033867	MGI:4973507
ENSG00000012124	MGI:5446371
ENSG00000101440	MGI:1856446
ENSG00000101440	MGI:1856447
ENSG00000105877	MGI:5446158
ENSG00000140836	MGI:5446504
ENSG00000140836	MGI:5446506
ENSG00000164485	MGI:5446694
ENSG00000118007	MGI:3874033
ENSG00000154478	MGI:5446723
ENSG00000125779	MGI:5446719
ENSG00000162139	MGI:5446783
ENSG00000074582	MGI:5446796
ENSG00000155313	MGI:4332130
ENSG00000052126	MGI:2450300
ENSG00000108854	MGI:4126344
ENSG00000237462	MGI:3858633
ENSG00000135679	MGI:5446921
ENSG00000135679	MGI:5446922
ENSG00000065361	MGI:5446930
ENSG00000118058	MGI:5447014
ENSG00000198488	MGI:5447022
ENSG00000164741	MGI:4124985
ENSG00000172260	MGI:5447397
ENSG00000172260	MGI:5447400
ENSG00000136997	MGI:5447463
ENSG00000170276	MGI:5447475
ENSG00000174697	MGI:5447548
ENSG00000185920	MGI:5447563
ENSG00000110448	MGI:5447646
ENSG00000206073	MGI:5447741
ENSG00000088827	MGI:5447769
ENSG00000213281	MGI:5447943
ENSG00000135077	MGI:5447924
ENSG00000133063	MGI:5447948
ENSG00000280680	MGI:3038358
ENSG00000184428	MGI:5448057
ENSG00000141968	MGI:5447927
ENSG00000159387	MGI:5448232
ENSG00000137948	MGI:4455954
ENSG00000139579	MGI:5448642
ENSG00000179841	MGI:5448682
ENSG00000179841	MGI:3766311
ENSG00000147050	MGI:5448825
ENSG00000184007	MGI:4346477
ENSG00000144580	MGI:5296377
ENSG00000148384	MGI:5296378
ENSG00000244462	MGI:5296372
ENSG00000186212	MGI:5296367
ENSG00000123124	MGI:5449071
ENSG00000162702	MGI:5449148
ENSG00000274287	MGI:5449168
ENSG00000119614	MGI:5449355
ENSG00000119614	MGI:5449356
ENSG00000138759	MGI:5449389
ENSG00000141744	MGI:5449442
ENSG00000119888	MGI:5449520
ENSG00000119888	MGI:5449522
ENSG00000164690	MGI:3759540
ENSG00000132024	MGI:4840725
ENSG00000156136	MGI:5449592
ENSG00000104881	MGI:5449625
ENSG00000276977	MGI:5449635
ENSG00000148737	MGI:4431951
ENSG00000113916	MGI:5449732
ENSG00000126778	MGI:5449829
ENSG00000167600	MGI:5449902
ENSG00000057935	MGI:4419906
ENSG00000009954	MGI:4363543
ENSG00000104885	MGI:4362351
ENSG00000162601	MGI:4362924
ENSG00000008283	MGI:4432734
ENSG00000119688	MGI:4434636
ENSG00000111275	MGI:4431566
ENSG00000166164	MGI:4842893
ENSG00000156983	MGI:4433631
ENSG00000044090	MGI:4434069
ENSG00000143409	MGI:4433829
ENSG00000188522	MGI:4431981
ENSG00000105464	MGI:4432794
ENSG00000184117	MGI:4431806
ENSG00000114125	MGI:4432053
ENSG00000187742	MGI:4433050
ENSG00000130768	MGI:4433288
ENSG00000093217	MGI:4435322
ENSG00000164684	MGI:4431765
ENSG00000091592	MGI:5449888
ENSG00000162711	MGI:5465108
ENSG00000173614	MGI:5450825
ENSG00000115020	MGI:3853063
ENSG00000162894	MGI:5450845
ENSG00000125965	MGI:4847635
ENSG00000281919	MGI:5448551
ENSG00000281919	MGI:5448550
ENSG00000164458	MGI:5450859
ENSG00000281919	MGI:5450861
ENSG00000084093	MGI:5450873
ENSG00000066468	MGI:5450938
ENSG00000118507	MGI:5451048
ENSG00000109132	MGI:5451081
ENSG00000109132	MGI:5451082
ENSG00000117115	MGI:3528933
ENSG00000139132	MGI:5460858
ENSG00000262446	MGI:5461046
ENSG00000132330	MGI:4362224
ENSG00000134516	MGI:5461202
ENSG00000133895	MGI:5461232
ENSG00000274665	MGI:5461318
ENSG00000124731	MGI:5461334
ENSG00000154310	MGI:5461352
ENSG00000138031	MGI:5461479
ENSG00000130222	MGI:2182734
ENSG00000134259	MGI:5461488
ENSG00000134259	MGI:5461489
ENSG00000188452	MGI:5461515
ENSG00000111424	MGI:5461525
ENSG00000135604	MGI:5461477
ENSG00000157500	MGI:5461700
ENSG00000169933	MGI:5461737
ENSG00000133121	MGI:5461854
ENSG00000074181	MGI:5462093
ENSG00000198648	MGI:5462098
ENSG00000172939	MGI:5462099
ENSG00000171148	MGI:5462193
ENSG00000171148	MGI:5462194
ENSG00000130584	MGI:5462199
ENSG00000178726	MGI:5462220
ENSG00000178726	MGI:5462218
ENSG00000188770	MGI:5462239
ENSG00000126262	MGI:5462347
ENSG00000185897	MGI:5462348
ENSG00000115657	MGI:5463225
ENSG00000174720	MGI:5463352
ENSG00000196169	MGI:5463445
ENSG00000139648	MGI:1855992
ENSG00000101440	MGI:1856448
ENSG00000057657	MGI:5446157
ENSG00000101440	MGI:1856449
ENSG00000103274	MGI:5463617
ENSG00000103274	MGI:4431633
ENSG00000139648	MGI:1857521
ENSG00000139648	MGI:1857522
ENSG00000177479	MGI:5463664
ENSG00000134258	MGI:5463743
ENSG00000149311	MGI:5463773
ENSG00000087206	MGI:5463917
ENSG00000130176	MGI:5463909
ENSG00000104237	MGI:5463924
ENSG00000049768	MGI:5463979
ENSG00000123989	MGI:5463982
ENSG00000123989	MGI:5464019
ENSG00000140459	MGI:5464022
ENSG00000228425	MGI:5463589
ENSG00000228425	MGI:5463590
ENSG00000075711	MGI:4329564
ENSG00000144724	MGI:4202506
ENSG00000144724	MGI:5464886
ENSG00000164258	MGI:5464892
ENSG00000181449	MGI:5464909
ENSG00000198844	MGI:5464934
ENSG00000109101	MGI:5464997
ENSG00000165138	MGI:5463579
ENSG00000161281	MGI:3580679
ENSG00000103313	MGI:5465109
ENSG00000141510	MGI:5465276
ENSG00000197818	MGI:3870057
ENSG00000196220	MGI:5465281
ENSG00000157240	MGI:5465303
ENSG00000136869	MGI:5465308
ENSG00000007047	MGI:4125782
ENSG00000091831	MGI:5465426
ENSG00000136518	MGI:5427582
ENSG00000168453	MGI:5465443
ENSG00000127412	MGI:5304494
ENSG00000171766	MGI:5465452
ENSG00000115946	MGI:5465466
ENSG00000162711	MGI:5466146
ENSG00000044574	MGI:4888745
ENSG00000105700	MGI:5466155
ENSG00000179348	MGI:5466176
ENSG00000136111	MGI:3793866
ENSG00000148204	MGI:5466324
ENSG00000106331	MGI:5466350
ENSG00000168374	MGI:3879059
ENSG00000132382	MGI:5466388
ENSG00000164932	MGI:5466394
ENSG00000182541	MGI:4176477
ENSG00000176635	MGI:5466566
ENSG00000204406	MGI:5466580
ENSG00000170374	MGI:5466596
ENSG00000146755	MGI:5466680
ENSG00000010379	MGI:5466690
ENSG00000155158	MGI:4431723
ENSG00000186074	MGI:5467158
ENSG00000197329	MGI:5467250
ENSG00000169136	MGI:5467393
ENSG00000274418	MGI:5467544
ENSG00000091010	MGI:5467563
ENSG00000232962	MGI:5467632
ENSG00000204256	MGI:5467633
ENSG00000141837	MGI:5467731
ENSG00000141837	MGI:5467732
ENSG00000204842	MGI:5467982
ENSG00000173933	MGI:5467987
ENSG00000173914	MGI:5467988
ENSG00000100784	MGI:5467986
ENSG00000002745	MGI:5467557
ENSG00000105639	MGI:5468008
ENSG00000141084	MGI:3852712
ENSG00000198821	MGI:5468024
ENSG00000198821	MGI:5468025
ENSG00000162676	MGI:5468263
ENSG00000164741	MGI:5468314
ENSG00000110092	MGI:5468336
ENSG00000075651	MGI:5468471
ENSG00000129219	MGI:5468333
ENSG00000112576	MGI:5468556
ENSG00000073282	MGI:5468661
ENSG00000072694	MGI:5468717
ENSG00000198805	MGI:5468722
ENSG00000085265	MGI:5468800
ENSG00000162738	MGI:5468724
ENSG00000141985	MGI:5468725
ENSG00000107295	MGI:5468726
ENSG00000140600	MGI:5468729
ENSG00000196954	MGI:5468949
ENSG00000104885	MGI:5468988
ENSG00000169967	MGI:5469064
ENSG00000171100	MGI:3531156
ENSG00000117713	MGI:5469314
ENSG00000198695	MGI:5469319
ENSG00000188559	MGI:5469375
ENSG00000144134	MGI:5469381
ENSG00000155719	MGI:5469411
ENSG00000156502	MGI:5469429
ENSG00000196119	MGI:5469474
ENSG00000075785	MGI:5469733
ENSG00000198018	MGI:5469828
ENSG00000091664	MGI:5469841
ENSG00000085514	MGI:5469884
ENSG00000142186	MGI:5469960
ENSG00000127838	MGI:5006973
ENSG00000067955	MGI:5469976
ENSG00000149269	MGI:5470058
ENSG00000140939	MGI:5470099
ENSG00000118564	MGI:4302129
ENSG00000198026	MGI:3857418
ENSG00000198026	MGI:4125700
ENSG00000120254	MGI:5470152
ENSG00000156925	MGI:5470150
ENSG00000256525	MGI:5470226
ENSG00000256525	MGI:5470227
ENSG00000008710	MGI:5470234
ENSG00000008710	MGI:5470240
ENSG00000033178	MGI:5509054
ENSG00000173917	MGI:5470286
ENSG00000173917	MGI:5470287
ENSG00000214960	MGI:5470460
ENSG00000174684	MGI:5470461
ENSG00000135097	MGI:5471313
ENSG00000174684	MGI:4399423
ENSG00000140044	MGI:5471474
ENSG00000101440	MGI:5471512
ENSG00000164458	MGI:5471518
ENSG00000115170	MGI:5471642
ENSG00000103197	MGI:5471751
ENSG00000061492	MGI:4399164
ENSG00000185559	MGI:5471922
ENSG00000164442	MGI:5472019
ENSG00000164442	MGI:5472020
ENSG00000164442	MGI:5472021
ENSG00000164442	MGI:5472022
ENSG00000136931	MGI:5472122
ENSG00000163606	MGI:5472130
ENSG00000162992	MGI:5472139
ENSG00000159363	MGI:5472135
ENSG00000104885	MGI:5471956
ENSG00000104885	MGI:5471952
ENSG00000104885	MGI:5471957
ENSG00000275555	MGI:5473277
ENSG00000157064	MGI:4371844
ENSG00000157064	MGI:5473270
ENSG00000174948	MGI:5473295
ENSG00000048545	MGI:5473300
ENSG00000133105	MGI:4433327
ENSG00000168229	MGI:5473328
ENSG00000130300	MGI:5473518
ENSG00000115138	MGI:5473420
ENSG00000163132	MGI:5049923
ENSG00000116157	MGI:5473571
ENSG00000281518	MGI:5473578
ENSG00000164946	MGI:3038748
ENSG00000088682	MGI:5473628
ENSG00000172757	MGI:5473701
ENSG00000104738	MGI:5473704
ENSG00000173542	MGI:3870385
ENSG00000156795	MGI:5240806
ENSG00000091542	MGI:5473894
ENSG00000275575	MGI:5473867
ENSG00000081248	MGI:5473902
ENSG00000101255	MGI:5474051
ENSG00000198851	MGI:5474199
ENSG00000108947	MGI:5474282
ENSG00000184058	MGI:3619531
ENSG00000163041	MGI:5474375
ENSG00000163041	MGI:5474376
ENSG00000163041	MGI:5474377
ENSG00000163041	MGI:5474378
ENSG00000163041	MGI:5474383
ENSG00000072315	MGI:5474572
ENSG00000110422	MGI:4161864
ENSG00000115596	MGI:3778772
ENSG00000162769	MGI:5474636
ENSG00000113327	MGI:5474655
ENSG00000073584	MGI:5474671
ENSG00000073584	MGI:5474673
ENSG00000036565	MGI:3663332
ENSG00000141401	MGI:5474837
ENSG00000163914	MGI:5474849
ENSG00000105835	MGI:4330782
ENSG00000168389	MGI:5474960
ENSG00000115020	MGI:5474980
ENSG00000099337	MGI:5474993
ENSG00000149547	MGI:5475024
ENSG00000162645	MGI:5475104
ENSG00000143147	MGI:5475126
ENSG00000223802	MGI:5475110
ENSG00000104490	MGI:5475137
ENSG00000010803	MGI:5475146
ENSG00000182585	MGI:5475149
ENSG00000167107	MGI:5085892
ENSG00000187736	MGI:5475156
ENSG00000109016	MGI:4253263
ENSG00000162836	MGI:4295303
ENSG00000130173	MGI:5007159
ENSG00000123143	MGI:5475202
ENSG00000167114	MGI:5475225
ENSG00000125726	MGI:5475220
ENSG00000111275	MGI:3530243
ENSG00000162761	MGI:5423982
ENSG00000162761	MGI:5423987
ENSG00000189056	MGI:1856418
ENSG00000008086	MGI:5475468
ENSG00000156150	MGI:2151910
ENSG00000004399	MGI:5476170
ENSG00000049192	MGI:5476179
ENSG00000198081	MGI:5476175
ENSG00000135604	MGI:5476622
ENSG00000141510	MGI:5476675
ENSG00000145349	MGI:5476688
ENSG00000073536	MGI:5476692
ENSG00000117152	MGI:5476691
ENSG00000105723	MGI:4434136
ENSG00000107968	MGI:5476711
ENSG00000178921	MGI:5476717
ENSG00000136695	MGI:5476725
ENSG00000127318	MGI:4453827
ENSG00000137033	MGI:5476737
ENSG00000163041	MGI:5474462
ENSG00000008710	MGI:5476822
ENSG00000148053	MGI:5476922
ENSG00000119888	MGI:4127340
ENSG00000116030	MGI:5476974
ENSG00000132781	MGI:5476928
ENSG00000234243	MGI:4075252
ENSG00000076706	MGI:3528863
ENSG00000136111	MGI:5478502
ENSG00000136014	MGI:5478528
ENSG00000185760	MGI:5478538
ENSG00000186810	MGI:5478545
ENSG00000132646	MGI:5478543
ENSG00000169679	MGI:5478548
ENSG00000241973	MGI:5478563
ENSG00000197046	MGI:5478584
ENSG00000213420	MGI:5478626
ENSG00000181163	MGI:5478640
ENSG00000174837	MGI:5478734
ENSG00000138675	MGI:5478737
ENSG00000151694	MGI:5478752
ENSG00000118046	MGI:5484538
ENSG00000130675	MGI:2447793
ENSG00000071794	MGI:5484565
ENSG00000135960	MGI:5484581
ENSG00000138600	MGI:5484576
ENSG00000138600	MGI:5484577
ENSG00000132639	MGI:5484607
ENSG00000166603	MGI:5484616
ENSG00000145996	MGI:5484736
ENSG00000120215	MGI:5476663
ENSG00000159374	MGI:4329148
ENSG00000196218	MGI:5484746
ENSG00000197905	MGI:3770620
ENSG00000085832	MGI:5485036
ENSG00000119922	MGI:5485056
ENSG00000169398	MGI:5485069
ENSG00000145936	MGI:5485152
ENSG00000164638	MGI:5485154
ENSG00000115526	MGI:5485156
ENSG00000157106	MGI:3876748
ENSG00000067606	MGI:5485241
ENSG00000189143	MGI:5485358
ENSG00000113648	MGI:5485999
ENSG00000179833	MGI:3530582
ENSG00000115738	MGI:5486127
ENSG00000177119	MGI:5486205
ENSG00000177119	MGI:4127698
ENSG00000160714	MGI:5486217
ENSG00000105550	MGI:5486224
ENSG00000160685	MGI:5486334
ENSG00000139287	MGI:5487385
ENSG00000049192	MGI:5487287
ENSG00000137474	MGI:5487402
ENSG00000166821	MGI:5487452
ENSG00000137474	MGI:5487403
ENSG00000100170	MGI:4277072
ENSG00000197635	MGI:5487468
ENSG00000127481	MGI:5487648
ENSG00000100997	MGI:5487621
ENSG00000197785	MGI:3896084
ENSG00000046653	MGI:5487806
ENSG00000108561	MGI:5487822
ENSG00000066405	MGI:5007067
ENSG00000082175	MGI:5487679
ENSG00000082175	MGI:5487681
ENSG00000156970	MGI:5487826
ENSG00000139372	MGI:5487834
ENSG00000107562	MGI:5488499
ENSG00000110218	MGI:5487761
ENSG00000171587	MGI:5488751
ENSG00000135480	MGI:5488745
ENSG00000185104	MGI:4332074
ENSG00000185104	MGI:4127400
ENSG00000196188	MGI:5435251
ENSG00000170345	MGI:5488905
ENSG00000118193	MGI:5488956
ENSG00000118193	MGI:5488954
ENSG00000105270	MGI:5489756
ENSG00000121634	MGI:5489751
ENSG00000115234	MGI:5489924
ENSG00000081479	MGI:5489925
ENSG00000141582	MGI:5489932
ENSG00000105329	MGI:5490035
ENSG00000105329	MGI:5490036
ENSG00000125798	MGI:5490029
ENSG00000164458	MGI:5490031
ENSG00000148053	MGI:5490140
ENSG00000116337	MGI:5490144
ENSG00000184058	MGI:5490246
ENSG00000282076	MGI:5490247
ENSG00000158887	MGI:5490251
ENSG00000078401	MGI:3044563
ENSG00000069122	MGI:5490511
ENSG00000054796	MGI:5490537
ENSG00000129450	MGI:5490543
ENSG00000129450	MGI:5490544
ENSG00000106633	MGI:3618626
ENSG00000106633	MGI:3618627
ENSG00000135903	MGI:5490564
ENSG00000129535	MGI:5490568
ENSG00000074527	MGI:5490629
ENSG00000089472	MGI:5490638
ENSG00000163914	MGI:5490865
ENSG00000137868	MGI:5490784
ENSG00000076321	MGI:4127967
ENSG00000159788	MGI:5490961
ENSG00000263001	MGI:3880452
ENSG00000137193	MGI:5491066
ENSG00000152229	MGI:5491057
ENSG00000173917	MGI:5490993
ENSG00000173917	MGI:5490994
ENSG00000057657	MGI:5491215
ENSG00000057657	MGI:5491216
ENSG00000132510	MGI:4125312
ENSG00000182568	MGI:4436287
ENSG00000122223	MGI:5491497
ENSG00000043462	MGI:5491498
ENSG00000198910	MGI:5491825
ENSG00000198910	MGI:5491826
ENSG00000134744	MGI:4330742
ENSG00000138600	MGI:5491887
ENSG00000198189	MGI:4245470
ENSG00000021574	MGI:5490050
ENSG00000102174	MGI:5489940
ENSG00000070366	MGI:5493450
ENSG00000066427	MGI:5493478
ENSG00000151490	MGI:5494167
ENSG00000124333	MGI:5494246
ENSG00000188095	MGI:5494254
ENSG00000134438	MGI:5494255
ENSG00000138600	MGI:5432126
ENSG00000138768	MGI:3857238
ENSG00000138768	MGI:3880692
ENSG00000012048	MGI:5494434
ENSG00000012048	MGI:5494435
ENSG00000162813	MGI:4818342
ENSG00000106541	MGI:5494472
ENSG00000134962	MGI:5494481
ENSG00000140718	MGI:5494490
ENSG00000005812	MGI:5494565
ENSG00000136848	MGI:4289309
ENSG00000113369	MGI:3883794
ENSG00000124164	MGI:5085882
ENSG00000111897	MGI:4323314
ENSG00000162576	MGI:4288408
ENSG00000170876	MGI:4168877
ENSG00000264522	MGI:5494636
ENSG00000174165	MGI:4223339
ENSG00000180370	MGI:5494659
ENSG00000164530	MGI:4267708
ENSG00000281886	MGI:4362984
ENSG00000164180	MGI:4302644
ENSG00000148948	MGI:5007224
ENSG00000140022	MGI:5494671
ENSG00000181392	MGI:5494678
ENSG00000197535	MGI:4363512
ENSG00000107643	MGI:5494695
ENSG00000080345	MGI:4331936
ENSG00000145248	MGI:5495143
ENSG00000108039	MGI:4973607
ENSG00000157106	MGI:4338581
ENSG00000167768	MGI:5495252
ENSG00000146197	MGI:4415473
ENSG00000166813	MGI:4355980
ENSG00000166813	MGI:5495412
ENSG00000185669	MGI:5495406
ENSG00000185669	MGI:5495409
ENSG00000185669	MGI:5495410
ENSG00000185070	MGI:5495469
ENSG00000156687	MGI:5495472
ENSG00000155980	MGI:5495649
ENSG00000155980	MGI:5495650
ENSG00000183287	MGI:5495674
ENSG00000124635	MGI:5495670
ENSG00000170231	MGI:5495685
ENSG00000132535	MGI:5495768
ENSG00000132437	MGI:5495816
ENSG00000145824	MGI:5494300
ENSG00000123454	MGI:5495939
ENSG00000083093	MGI:5495930
ENSG00000148356	MGI:4329496
ENSG00000169855	MGI:5496051
ENSG00000196182	MGI:5496282
ENSG00000162894	MGI:5496253
ENSG00000140519	MGI:5496356
ENSG00000118762	MGI:5496378
ENSG00000148356	MGI:4130281
ENSG00000152413	MGI:5496433
ENSG00000198839	MGI:5496522
ENSG00000079385	MGI:5496530
ENSG00000205356	MGI:5496539
ENSG00000110719	MGI:5496553
ENSG00000197724	MGI:5496656
ENSG00000128881	MGI:5496675
ENSG00000139725	MGI:5496692
ENSG00000103197	MGI:5496783
ENSG00000103197	MGI:5496784
ENSG00000130513	MGI:5496693
ENSG00000107815	MGI:5496876
ENSG00000179148	MGI:5496904
ENSG00000142166	MGI:5498008
ENSG00000198286	MGI:5497995
ENSG00000123892	MGI:5497994
ENSG00000150275	MGI:5497993
ENSG00000166813	MGI:5498230
ENSG00000049192	MGI:5491258
ENSG00000049192	MGI:5491254
ENSG00000079805	MGI:5491244
ENSG00000155368	MGI:5498509
ENSG00000103194	MGI:5498660
ENSG00000087586	MGI:5498678
ENSG00000106852	MGI:3702513
ENSG00000135114	MGI:5498949
ENSG00000177663	MGI:5498882
ENSG00000184500	MGI:5499097
ENSG00000184500	MGI:5499100
ENSG00000196455	MGI:5499157
ENSG00000196455	MGI:5499158
ENSG00000110315	MGI:5499169
ENSG00000164867	MGI:5499172
ENSG00000164867	MGI:5499171
ENSG00000105722	MGI:5499177
ENSG00000105722	MGI:5499178
ENSG00000168505	MGI:3790113
ENSG00000147050	MGI:5499291
ENSG00000100345	MGI:5285646
ENSG00000100345	MGI:5285643
ENSG00000100345	MGI:5285645
ENSG00000100345	MGI:5285571
ENSG00000163508	MGI:5499762
ENSG00000104549	MGI:5489914
ENSG00000186153	MGI:5499852
ENSG00000155876	MGI:5499905
ENSG00000125648	MGI:5500043
ENSG00000114790	MGI:5500046
ENSG00000142185	MGI:5500054
ENSG00000131914	MGI:5500060
ENSG00000141837	MGI:5499996
ENSG00000171863	MGI:5500069
ENSG00000112062	MGI:3706998
ENSG00000214530	MGI:5500937
ENSG00000158290	MGI:5500946
ENSG00000158290	MGI:5500947
ENSG00000107521	MGI:5500910
ENSG00000254087	MGI:5501039
ENSG00000115020	MGI:4949700
ENSG00000163623	MGI:5501147
ENSG00000129152	MGI:5500171
ENSG00000129152	MGI:5500170
ENSG00000118965	MGI:5500169
ENSG00000118965	MGI:4436424
ENSG00000110330	MGI:5501232
ENSG00000127412	MGI:5501482
ENSG00000271303	MGI:5501480
ENSG00000113319	MGI:5501498
ENSG00000274665	MGI:5501499
ENSG00000111424	MGI:5501514
ENSG00000198728	MGI:5501525
ENSG00000066336	MGI:5501529
ENSG00000180694	MGI:3880885
ENSG00000158290	MGI:5502166
ENSG00000144476	MGI:5502184
ENSG00000113916	MGI:5502178
ENSG00000179456	MGI:5502199
ENSG00000165025	MGI:5502198
ENSG00000162694	MGI:5502231
ENSG00000147872	MGI:5502311
ENSG00000086991	MGI:5502326
ENSG00000139579	MGI:5502335
ENSG00000197321	MGI:3513192
ENSG00000125813	MGI:5502388
ENSG00000125813	MGI:5502389
ENSG00000060566	MGI:5502394
ENSG00000213281	MGI:5502421
ENSG00000213281	MGI:5502423
ENSG00000164900	MGI:5502433
ENSG00000164900	MGI:5502431
ENSG00000196104	MGI:5502442
ENSG00000167676	MGI:5502545
ENSG00000029534	MGI:5502651
ENSG00000140521	MGI:5502688
ENSG00000143473	MGI:5502738
ENSG00000106615	MGI:5502740
ENSG00000108551	MGI:5502750
ENSG00000052850	MGI:5502864
ENSG00000145777	MGI:5503051
ENSG00000137177	MGI:5503119
ENSG00000283100	MGI:4441346
ENSG00000160602	MGI:5503122
ENSG00000184995	MGI:5503222
ENSG00000112305	MGI:5503229
ENSG00000135870	MGI:3870403
ENSG00000111802	MGI:5503301
ENSG00000111802	MGI:5503302
ENSG00000154025	MGI:5503305
ENSG00000179168	MGI:5503309
ENSG00000011143	MGI:4433029
ENSG00000005812	MGI:5503966
ENSG00000186575	MGI:5504369
ENSG00000186575	MGI:5504370
ENSG00000169032	MGI:5504393
ENSG00000139613	MGI:5504428
ENSG00000139613	MGI:5504429
ENSG00000134595	MGI:5504449
ENSG00000230336	MGI:5504452
ENSG00000181404	MGI:5504472
ENSG00000135862	MGI:5504479
ENSG00000183230	MGI:5504493
ENSG00000116183	MGI:5504500
ENSG00000168779	MGI:5504508
ENSG00000168779	MGI:5504510
ENSG00000113327	MGI:5504520
ENSG00000123415	MGI:4435952
ENSG00000006451	MGI:5505277
ENSG00000144118	MGI:5505278
ENSG00000006451	MGI:3871305
ENSG00000070614	MGI:5491260
ENSG00000116670	MGI:5505390
ENSG00000132694	MGI:5505410
ENSG00000196914	MGI:5505411
ENSG00000258366	MGI:5505465
ENSG00000281324	MGI:5505502
ENSG00000157087	MGI:5505456
ENSG00000157087	MGI:5505458
ENSG00000138802	MGI:5505528
ENSG00000197081	MGI:5505532
ENSG00000152223	MGI:5505596
ENSG00000119922	MGI:5430603
ENSG00000171611	MGI:3696089
ENSG00000183454	MGI:5505778
ENSG00000273079	MGI:5505780
ENSG00000153253	MGI:5505523
ENSG00000131773	MGI:5505896
ENSG00000163961	MGI:4970574
ENSG00000163961	MGI:4962718
ENSG00000162669	MGI:4288793
ENSG00000196876	MGI:5506774
ENSG00000073282	MGI:5502576
ENSG00000160685	MGI:5506942
ENSG00000004139	MGI:5507721
ENSG00000181374	MGI:5507824
ENSG00000147050	MGI:5507836
ENSG00000147050	MGI:5507843
ENSG00000087258	MGI:5508226
ENSG00000198963	MGI:5507855
ENSG00000104888	MGI:5507862
ENSG00000132639	MGI:5507846
ENSG00000092820	MGI:5508539
ENSG00000198890	MGI:5508653
ENSG00000143375	MGI:5508663
ENSG00000112837	MGI:3714981
ENSG00000011590	MGI:4080005
ENSG00000103351	MGI:4363468
ENSG00000151849	MGI:4432238
ENSG00000135870	MGI:5508923
ENSG00000056586	MGI:5508928
ENSG00000283094	MGI:5509194
ENSG00000186111	MGI:5509203
ENSG00000186111	MGI:4838023
ENSG00000105227	MGI:5509222
ENSG00000123342	MGI:5509300
ENSG00000100146	MGI:5509309
ENSG00000111049	MGI:5509335
ENSG00000278519	MGI:5509338
ENSG00000125965	MGI:5502183
ENSG00000127318	MGI:5509377
ENSG00000142765	MGI:5509384
ENSG00000143549	MGI:5509478
ENSG00000143549	MGI:5509479
ENSG00000157404	MGI:5510143
ENSG00000162430	MGI:5510170
ENSG00000056586	MGI:4364357
ENSG00000173821	MGI:5510405
ENSG00000005379	MGI:5509342
ENSG00000060709	MGI:5509348
ENSG00000169760	MGI:5509357
ENSG00000197746	MGI:5510529
ENSG00000213139	MGI:3522501
ENSG00000182566	MGI:5510586
ENSG00000168079	MGI:5510759
ENSG00000132514	MGI:5510723
ENSG00000138759	MGI:5463442
ENSG00000187535	MGI:4458412
ENSG00000105486	MGI:5510743
ENSG00000175826	MGI:5510826
ENSG00000175826	MGI:5510831
ENSG00000278519	MGI:4363399
ENSG00000040608	MGI:5510952
ENSG00000176887	MGI:5510957
ENSG00000176887	MGI:5510958
ENSG00000104760	MGI:5510996
ENSG00000196586	MGI:5449854
ENSG00000007372	MGI:5511011
ENSG00000213626	MGI:5511013
ENSG00000213626	MGI:5511022
ENSG00000146350	MGI:5491268
ENSG00000105877	MGI:5491272
ENSG00000170075	MGI:5439168
ENSG00000170075	MGI:5439169
ENSG00000122756	MGI:5512674
ENSG00000157764	MGI:5512687
ENSG00000157764	MGI:5512688
ENSG00000157764	MGI:5512689
ENSG00000136750	MGI:5512722
ENSG00000224393	MGI:5512767
ENSG00000017797	MGI:4125518
ENSG00000166340	MGI:5512906
ENSG00000007372	MGI:5512910
ENSG00000007372	MGI:5512912
ENSG00000179222	MGI:5512987
ENSG00000167775	MGI:3858540
ENSG00000107736	MGI:5513006
ENSG00000174871	MGI:5513017
ENSG00000143786	MGI:5513018
ENSG00000081087	MGI:5512861
ENSG00000089006	MGI:4123839
ENSG00000127074	MGI:5514157
